FIBER,PETAL,ORIGINALLY_ASSIGNED_TARGETBIT,ORIGINALLY_ASSIGNED_TARGET_RA,ORIGINALLY_ASSIGNED_TARGET_DEC,OROGINALLY_ASSINED_FIBER_X,ORIGINALLY_ASSIGNED_FIBER_Y,ASSIGNED_TARGETBIT_IN_DITHERED_TILE,ASSIGNED_TARGET_RA,ASSIGNED_TARGET_DEC,ASSIGNED_FIBER_X,ASSIGNED_FIBER_Y,DELTA_RA(DITHERED-ORIGINAL)[degrees],DELTA_DEC(DITHERED-ORIGINAL)[degrees],FIBER_DELTA_X(DITHERED-ORIGINAL)[mm],FIBER_DELTA_Y(DITHERED-ORIGINAL)[mm]
135,0,545,20.72814764430361,30.02155107560682,-11.031863,-135.04915,32,20.725302765696224,30.044077984885263,-10.320443,-129.50185,-0.00246320193803435,0.022526909278443696,0.71142006,5.5473022
136,0,33,20.479769389153514,29.764096791116835,41.886814,-199.1584,33,20.48005158549022,29.762745353612367,41.98728,-199.46446,0.00024496806510807754,-0.0013514375044678673,0.10046768,-0.3060608
137,0,32,20.639167647961518,30.08207893639323,7.781651,-120.136444,32,20.642381002572648,30.082921745152017,7.198104,-119.92334,0.002780542228068186,0.0008428087587866173,-0.5835471,0.21310425
138,0,32,20.744671980868834,30.191401466371136,-14.4670725,-93.311,32,20.74491471326356,30.191978264753626,-14.443924,-93.1813,0.0002098058137836863,0.000576798382489585,0.023148537,0.1296997
139,0,40,20.47476532184871,29.66468623030627,43.12173,-224.24374,545,20.51463403111833,29.660949039321427,34.756805,-225.13628,0.03464338551110777,-0.003737190984843153,-8.364925,-0.89253235
140,0,545,20.399162579807435,29.633562217086215,59.42438,-232.21324,33,20.395457354683707,29.612171010303726,60.464302,-237.61382,-0.0032206018466837123,-0.02139120678248929,1.0399208,-5.4005737
141,0,40,20.827304333778596,30.00916070607093,-32.030262,-138.12234,8589935139,20.821071134695398,30.025646699256953,-30.589123,-134.07535,-0.0053976103879956544,0.016485993186023506,1.4411392,4.046997
142,0,545,20.751161089157193,29.94507745995826,-15.937229,-153.9642,545,20.753174937359994,29.94377930598818,-16.242275,-154.29927,0.0017450081180212696,-0.0012981539700795963,-0.30504608,-0.33506775
143,0,33,20.672655741674948,29.975554392553118,0.70997036,-146.41183,33,20.70224313800806,29.96806230742628,-5.441523,-148.27078,0.025629746349013192,-0.007492085126838077,-6.1514935,-1.8589478
144,0,545,20.38451891246598,29.673318163017612,62.47256,-222.13881,545,20.379697546427977,29.672172362263748,63.68797,-222.38376,-0.004189102453815021,-0.001145800753864279,1.2154083,-0.24494934
145,0,545,20.46070992236521,29.81545821800239,45.874317,-186.29099,33,20.49875388831097,29.832535096068135,37.883385,-181.9704,0.03300813714495273,0.017076878065743983,-7.9909325,4.320587
146,0,545,20.39316019798503,29.676491144894992,60.60906,-221.32596,545,20.393095200157873,29.67626012280807,60.799644,-221.33624,-5.6472369701161284e-05,-0.00023102208692193926,0.19058609,-0.010284424
147,0,33,20.778827380894263,29.991910751749472,-21.77504,-142.37544,33,20.77862550746702,29.992826141537684,-21.618628,-142.16637,-0.0001748417652504475,0.0009153897882114848,0.15641212,0.20907593
148,0,33,20.51648983494635,29.781236868474085,34.021923,-194.83565,33,20.51708487782796,29.780472596391153,34.05099,-195.00008,0.0005164544704319424,-0.0007642720829323935,0.029067993,-0.16442871
149,0,33,20.675374161636594,30.126551733814946,0.13352522,-109.20783,33,20.67461631512919,30.127000579399763,0.38019964,-109.09739,-0.0006554757827055029,0.0004488455848168371,0.24667442,0.110443115
150,0,545,20.628812402942604,29.20043313354824,10.337278,-344.68115,141733920768,20.62480637661514,29.218007901979693,11.4742365,-339.98962,-0.003496934048933373,0.01757476843145156,1.1369581,4.6915283
151,0,32,20.709797175667465,29.1512159629154,-7.421885,-357.85257,32,20.709053247846377,29.152296410911156,-6.9736195,-357.56787,-0.0006496997993869202,0.0010804479957542412,0.44826555,0.2846985
152,0,545,20.66129595945657,29.25455860000749,3.2125432,-330.2841,545,20.662318751934638,29.251889344083107,3.2528923,-330.98883,0.0008923425883079675,-0.0026692559243812752,0.040349007,-0.70474243
153,0,33,20.840019538250203,29.171259367868,-35.995045,-352.56653,33,20.82825036821021,29.144584090212856,-33.175674,-359.74,-0.010276447211914376,-0.026675277655144214,2.8193703,-7.173462
154,0,545,20.62488150521491,29.161267936505613,11.22324,-355.15982,545,20.61018348447531,29.143237578852617,14.751487,-359.9964,-0.01283507118466853,-0.018030357652996543,3.5282469,-4.8365784
155,0,545,20.661056405668212,29.292070791112497,3.2582889,-320.36926,545,20.660232602151673,29.295403986115275,3.6913424,-319.48776,-0.0007184695193572906,0.0033331950027779556,0.4330535,0.88150024
156,0,545,20.77833293122997,29.298820503046258,-22.295528,-318.62164,545,20.777130380429323,29.299103709116142,-21.779732,-318.5637,-0.0010487197166315866,0.00028320606988430086,0.51579666,0.05795288
157,0,545,20.71331915884884,29.24366588647126,-8.15305,-333.1758,545,20.712575864954736,29.23535428315413,-7.7275023,-335.38828,-0.0006485611017011039,-0.008311603317128657,0.42554808,-2.2124634
158,0,545,20.545066575871132,29.202001852185575,28.68344,-344.31323,545,20.547324119136835,29.20175541890442,28.463,-344.35446,0.00197062087535127,-0.00024643328115558916,-0.22043991,-0.041229248
159,0,32,20.8731057868439,29.165399198656758,-43.277332,-354.1793,33,20.861811545142128,29.177578632439886,-40.487766,-350.93283,-0.009862318609977569,0.012179433783128246,2.789566,3.24646
160,0,545,20.721859990330366,29.222143255941802,-10.0312605,-338.8964,545,20.71948584792191,29.194771312463832,-9.251022,-346.19873,-0.0020719935367868605,-0.027371943477970007,0.78023815,-7.3023376
161,0,545,20.58155493881621,29.14677746649367,20.753395,-359.0728,545,20.564647970959047,29.149666584409847,24.750246,-358.2893,-0.014766120982041983,0.002889117916176076,3.996851,0.7835083
162,0,545,20.565018532342,29.260655501311422,24.23295,-328.70807,545,20.56540205205199,29.258655374147192,24.41367,-329.21814,0.0003345845591327584,-0.0020001271642300367,0.18071938,-0.5100708
163,0,40,20.749931460897166,29.187964121415227,-16.204088,-348.022,545,20.7852247549966,29.183871976215332,-23.670086,-349.15723,0.03081191186722981,-0.004092145199894759,-7.4659977,-1.1352234
164,0,545,20.775677824259965,29.173161240838642,-21.867224,-351.99786,4294967296,20.795261599039534,29.15636290215228,-25.9068,-356.53772,0.017099582878028548,-0.01679833868636038,-4.0395756,-4.539856
165,0,40,20.501614101062028,29.17172334201531,38.273857,-352.45447,545,20.529201918898657,29.165245305277555,32.509193,-354.13406,0.02408865460831366,-0.006478036737753712,-5.7646637,-1.679596
166,0,40,20.863764621464902,29.319317691591426,-40.8788,-313.30185,40,20.8636121948186,29.320675900420717,-40.593765,-312.977,-0.00013290143675984424,0.0013582088292913852,0.28503418,0.32485962
167,0,4294967296,20.679130318824555,29.220762488376565,-0.6833228,-339.2568,545,20.6833620734839,29.199157203836553,-1.3366656,-345.0154,0.0036932437036694367,-0.021605284540012093,-0.65334284,-5.758606
168,0,33,20.892268886281574,29.229854655835275,-47.318142,-336.99307,545,20.87571320130429,29.250087821451924,-43.37979,-331.63168,-0.014447612418928836,0.020233165616648563,3.9383507,5.361389
169,0,141733920768,20.571086701373314,29.096357303192914,23.122393,-372.67935,33,20.540882611100187,29.099370357962,30.071974,-371.86725,-0.02639242895290686,0.003013054769088086,6.949581,0.8121033
170,0,545,20.804209451654067,29.25631900237586,-27.99944,-329.8698,545,20.80529147120947,29.25680577434446,-27.97282,-329.7641,0.0009439994272235065,0.0004867719685996974,0.026618958,0.10571289
171,0,545,20.623461547970564,29.128473502154893,11.556894,-363.9762,545,20.622944349597415,29.12867702507699,11.959977,-363.91217,-0.000451788516096739,0.00020352292209580014,0.40308285,0.06402588
172,0,40,20.85095798904051,29.269910776367993,-38.188114,-326.31686,40,20.85103343893477,29.266736478953618,-37.950893,-327.1871,6.581691610386256e-05,-0.00317429741437536,0.23722076,-0.87023926
173,0,4294967296,20.77019339049484,29.2287105379882,-20.599443,-337.1722,33,20.766251158385806,29.220086990865948,-19.476458,-339.47925,-0.0034402972787668106,-0.008623547122251551,1.1229858,-2.3070374
174,0,545,20.698420569518124,29.268408967598976,-4.890947,-326.6187,545,20.69916450950762,29.26769521022126,-4.793536,-326.81152,0.0006489678437745499,-0.0007137573777171724,0.09741068,-0.19281006
175,0,40,20.801774427874278,29.32220569262317,-27.371393,-312.48453,40,20.79915280285169,29.324007248925604,-26.549921,-312.03046,-0.0022857412205316455,0.0018015563024320613,0.82147217,0.45407104
176,0,32,20.84585173519917,29.220101798998982,-37.173687,-339.5287,32,20.846350653648887,29.21789348205724,-37.01699,-340.14676,0.0004354315068641214,-0.0022083169417435045,0.15669632,-0.6180725
177,0,33,20.599872941072054,29.11695307958682,16.756945,-367.09375,33,20.600843550070923,29.116719515899582,16.835545,-367.14294,0.000847951474548496,-0.0002335636872388136,0.07859993,-0.049194336
178,0,545,20.67340307004467,29.171777190051976,0.5712612,-352.3339,545,20.69947838639021,29.16467937306438,-4.869613,-354.24173,0.022767982717288405,-0.0070978169875957065,-5.4408746,-1.9078369
179,0,545,20.687933401185706,29.1042159524129,-2.6267617,-370.51312,545,20.686887853499695,29.105328138946078,-2.1018553,-370.2142,-0.0009135331078172674,0.0011121865331773506,0.5249064,0.29891968
180,0,33,20.59950151952376,29.2166835107505,16.742968,-340.36203,545,20.579601588802465,29.23249541157178,21.347864,-336.15076,-0.017368261220909422,0.015811900821280034,4.6048965,4.211273
181,0,545,20.73492069293426,29.186930838357913,-12.914188,-348.29132,545,20.742521274411384,29.158471652002927,-14.321013,-355.9279,0.006635560997193071,-0.028459186354986343,-1.4068251,-7.636566
182,0,33,20.728100197240696,29.267748593062336,-11.368169,-326.80038,33,20.730186042773212,29.26862397243646,-11.563075,-326.57886,0.00181957609576488,0.0008753793741220761,-0.19490623,0.2215271
183,0,545,20.644772116543308,29.174265504728936,6.851554,-351.67093,545,20.644423404447434,29.172734987492653,7.2086954,-352.07523,-0.0003044748672275377,-0.0015305172362829467,0.3571415,-0.40429688
184,0,32,20.61400024220221,29.08029344798358,13.676963,-377.005,32,20.6147605732208,29.082462400599514,13.806881,-376.40555,0.0006644832673316073,0.0021689526159356376,0.1299181,0.5994568
185,0,545,20.889936552940757,29.215072727896732,-46.845547,-340.92456,545,20.889368229494732,29.212443557955936,-46.456047,-341.66147,-0.0004960291269159892,-0.0026291699407963165,0.38949966,-0.73690796
186,0,141733920768,20.59414251794195,29.201938180668833,17.930702,-344.2948,33,20.615142053719566,29.2026496552531,13.6038475,-344.08414,0.018330611823971558,0.0007114745842677905,-4.3268547,0.21066284
187,0,545,20.541827225495133,29.120290486211935,29.531443,-366.23798,545,20.540617882268375,29.12126291348569,30.087118,-365.95303,-0.0010564821697108709,0.0009724272737550166,0.5556755,0.28494263
188,0,32,20.617559643554177,29.251279412346587,12.766311,-331.16336,32,20.61534945067844,29.248403540847004,13.5152,-331.91602,-0.0019283603432848433,-0.002875871499583127,0.74888897,-0.752655
189,0,33,20.628095127801938,29.079371376768503,10.568401,-377.24924,33,20.65699152208133,29.084681444077134,4.49191,-375.7985,0.02525392475817644,0.005310067308631261,-6.0764914,1.4507446
190,0,141733920768,20.816835938096183,29.234681214209814,-30.794743,-335.6215,33,20.82405162584687,29.233072770353136,-32.108986,-336.08136,0.006296601178581136,-0.0016084438566785764,-1.3142433,-0.45986938
191,0,40,20.557756780099577,29.023009271477715,26.177187,-392.6479,40,20.554802344826527,29.02385826614455,27.142166,-392.39703,-0.002583431895568103,0.000848994666835523,0.9649792,0.2508545
192,0,40,20.555025004389805,29.05991424399511,26.721704,-382.58264,40,20.553863292095212,29.057351393502834,27.287441,-383.25958,-0.0010154669630337526,-0.002562850492275004,0.5657368,-0.6769409
193,0,32,20.807279345490972,29.30790363699436,-28.591343,-316.25012,4294967296,20.812516677390764,29.293832724353692,-29.500145,-319.98508,0.0045669626161139116,-0.014070912640669064,-0.90880203,-3.7349548
194,0,33,20.527702714808175,29.212093069306196,32.4708,-341.63882,33,20.526221797550168,29.21498724698833,33.061058,-340.84305,-0.0012925728509468127,0.002894177682133403,0.59025955,0.79577637
195,0,545,20.763356415121688,29.148167644931952,-19.190918,-358.6946,545,20.771550229725054,29.13080206366045,-20.723663,-363.3886,0.007156174994602336,-0.017365581271501895,-1.5327454,-4.6940002
196,0,40,20.56218476719502,29.242554172876105,24.876348,-333.50845,32,20.553634666291966,29.233490958892286,27.026175,-335.9004,-0.007460471752564068,-0.009063213983818486,2.149826,-2.3919373
197,0,40,20.879779608853656,29.293749150579483,-44.428802,-320.05423,40,20.879004593784096,29.292207157665146,-44.00836,-320.49512,-0.0006759082023325843,-0.001541992914336987,0.42044067,-0.44088745
198,0,545,20.640664503308717,29.14118501504524,7.7673626,-360.54892,545,20.662205363972518,29.15580460282818,3.314293,-356.61462,0.01881427049031101,0.014619587782938481,-4.4530697,3.9342957
199,0,4294967296,20.80118934113685,29.176883941784904,-27.46048,-351.02103,545,20.81930796180823,29.17354701043425,-31.163012,-351.9564,0.01581970895150744,-0.003336931350656158,-3.7025318,-0.93536377
200,0,545,20.92185666216,29.614018057172142,-52.80388,-237.15417,545,20.902998687675264,29.634342957388633,-48.52212,-232.00407,-0.016394633747769706,0.02032490021649025,4.2817574,5.1501007
201,0,545,20.307155623648573,29.283764314874663,80.55988,-322.9846,545,20.307487128532756,29.282298659288347,80.75071,-323.30725,0.0002891411828001297,-0.0014656555863155063,0.19082642,-0.32266235
202,0,141733920768,20.88746654153379,29.55815420689487,-45.518192,-251.38528,33,20.88982229985264,29.55982215117376,-45.82285,-250.99702,0.0020491692042206473,0.0016679442788891663,-0.30465698,0.3882599
203,0,545,20.806116784144077,29.56267728588795,-27.991726,-250.16644,4294967296,20.801383272341056,29.5711385691044,-26.765688,-248.02156,-0.004117286673173808,0.008461283216448123,1.226038,2.1448822
204,0,544,20.38905108131047,29.290556968882118,62.608208,-321.02286,544,20.386594722557504,29.289382804389096,63.404778,-321.28693,-0.002142313081736934,-0.0011741644930225448,0.7965698,-0.2640686
205,0,32,20.77995416225018,29.609920219049275,-22.315878,-238.0966,32,20.780366382326296,29.611532980991516,-22.213808,-237.70393,0.00035838800703873164,0.0016127619422405814,0.102069855,0.39266968
206,0,40,20.240393677926367,29.231308941518318,95.47673,-337.0775,40,20.24336867195772,29.228229853468672,95.106415,-337.81375,0.002596144484204238,-0.0030790880496454065,-0.37031555,-0.7362366
207,0,32,20.929787431950757,29.59381315849776,-54.556858,-242.3132,32,20.93068620079513,29.591285264388866,-54.563065,-243.00279,0.0007815228853517977,-0.002527894108894202,-0.0062065125,-0.68959045
208,0,545,20.958056480945036,29.653231692896565,-60.49479,-227.22223,545,20.929631622315632,29.66218889525275,-54.189034,-224.96445,-0.024702215454719654,0.00895720235618569,6.3057556,2.257782
209,0,545,20.340460094338862,29.362320221026682,72.96536,-302.2464,545,20.362508953969378,29.38376438931561,68.32079,-296.54486,0.019216385042618928,0.02144416828892659,-4.6445694,5.701538
210,0,40,20.976379664776314,29.736160477727704,-64.22292,-206.26962,40,20.977089400312853,29.73605102839291,-64.211174,-206.34904,0.0006162766014473475,-0.00010944933479350993,0.011749268,-0.079422
211,0,545,20.370508139152143,29.253908677763977,66.794525,-330.756,545,20.357084567498624,29.27880811352333,69.90113,-324.1322,-0.011711565187850898,0.024899435759351718,3.1066055,6.62381
212,0,545,20.943128196234905,29.75978213414328,-57.049282,-200.29358,545,20.94315446226365,29.761917961571207,-56.891468,-199.80193,2.280190944585132e-05,0.00213582742792795,0.15781403,0.49165344
213,0,32,20.38059951322995,29.39719667155683,64.104225,-293.0643,32,20.377540741404054,29.396017414260537,65.00659,-293.3251,-0.0026649177240147446,-0.0011792572962932013,0.90236664,-0.26080322
214,0,545,20.789827190654595,29.671281758965122,-24.374327,-222.52219,545,20.78542843337557,29.690982436923537,-23.240622,-217.55582,-0.0038219910941338316,0.019700677958415014,1.1337051,4.9663696
215,0,545,20.870709560707752,29.589988754438465,-41.84947,-243.23343,33,20.869636636173748,29.600631123430965,-41.408344,-240.55112,-0.0009329950277121388,0.010642368992499485,0.44112396,2.682312
216,0,33,20.275377175641637,29.30995638066664,87.40632,-316.14462,4294967296,20.298384169471746,29.327487834190258,82.54063,-311.4088,0.020061735534574094,0.017531453523616847,-4.865692,4.7358093
217,0,40,20.2999493489263,29.39547373616608,81.66825,-293.66254,40,20.30019099305982,29.394605197698613,81.85284,-293.82364,0.00021053307692670424,-0.0008685384674649299,0.18458557,-0.1611023
218,0,33,20.932205962347183,29.717790797004334,-54.799904,-210.86075,33,20.933089265050477,29.71698117397525,-54.82297,-211.10947,0.0007671286371749854,-0.0008096230290846052,-0.023067474,-0.24871826
219,0,40,20.26854526801849,29.35781186823816,88.68343,-303.5808,40,20.270302623294292,29.361737838610185,88.522354,-302.47754,0.0015316669913794712,0.00392597037202691,-0.1610794,1.1032715
220,0,40,20.91470605064833,29.67577374287618,-51.13573,-221.46558,40,20.914930433123423,29.67907947975101,-51.00159,-220.66948,0.0001949526784603824,0.003305736874828824,0.13414001,0.7960968
221,0,32,21.00400266876512,29.657269705827492,-70.36255,-226.25053,32,21.002546189811547,29.6557936549812,-69.8732,-226.67903,-0.001265681344012537,-0.0014760508462927646,0.48934937,-0.4284973
222,0,32,20.256782482640165,29.25152528488768,91.766846,-331.65445,545,20.27429183907471,29.253691451161117,88.17109,-330.9628,0.01527661581359868,0.002166166273436687,-3.5957565,0.6916504
223,0,545,20.247266414478766,29.325142000843847,93.492645,-312.2145,545,20.24468593603017,29.328517886430173,94.28911,-311.2578,-0.002249801598473389,0.003375885586326177,0.796463,0.95669556
224,0,40,20.34539192015941,29.302261973200448,72.11365,-318.0174,40,20.34398354674249,29.302976280490093,72.67175,-317.77417,-0.0012281719698945426,0.0007143072896447222,0.55810547,0.2432251
225,0,545,20.408028925957062,29.26800000595543,58.53041,-326.9531,545,20.409438065981497,29.269962090667526,58.47556,-326.38495,0.0012292526741015902,0.001962084712097578,-0.054851532,0.56814575
226,0,40,20.967844077973844,29.68315259267427,-62.522903,-219.64864,545,20.987143086691127,29.682093340392846,-66.495056,-219.9908,0.016766538040246626,-0.0010592522814221184,-3.9721527,-0.3421631
227,0,33,20.35399762372173,29.194108944347477,70.64684,-346.716,33,20.353065647756644,29.193993062849017,71.1281,-346.69257,-0.00081358913987164,-0.0001158814984592027,0.48125458,0.0234375
228,0,32,20.344474377637685,29.230345524280537,72.59526,-337.07077,42949673511,20.318161886872215,29.242124245865597,78.589775,-333.93518,-0.022961952128982364,0.01177872158505977,5.9945145,3.1355896
